Schaefer_Region,Brainnetome_Region,Overlap_Percentage
132,150,25.6
132,162,21.866666666666667
132,132,2.4
132,65,0.5333333333333333
132,68,0.26666666666666666
132,1,0.0
132,2,0.0
132,3,0.0
132,4,0.0
133,68,53.46820809248555
133,60,28.757225433526013
133,66,5.491329479768786
133,10,3.1791907514450863
133,162,3.0346820809248554
133,67,1.0115606936416186
133,186,0.2890173410404624
133,65,0.1445086705202312
133,1,0.0
133,2,0.0
134,162,76.20967741935483
134,58,3.6290322580645165
134,60,3.6290322580645165
134,156,0.4032258064516129
134,1,0.0
134,2,0.0
134,3,0.0
134,4,0.0
134,5,0.0
134,6,0.0
135,108,37.79264214046823
135,98,22.5752508361204
135,92,16.97324414715719
135,102,8.277591973244148
135,100,4.765886287625419
135,202,4.3478260869565215
135,86,1.9230769230769231
135,206,1.0033444816053512
135,90,0.16722408026755853
135,104,0.08361204013377926
136,86,33.7782340862423
136,136,29.97946611909651
136,144,22.381930184804926
136,202,10.369609856262834
136,98,1.2320328542094456
136,1,0.0
136,2,0.0
136,3,0.0
136,4,0.0
136,5,0.0
137,140,33.95225464190981
137,160,28.381962864721483
137,146,13.262599469496022
137,158,9.283819628647215
137,156,6.36604774535809
137,1,0.0
137,2,0.0
137,3,0.0
137,4,0.0
137,5,0.0
138,140,76.15894039735099
138,130,5.960264900662252
138,160,1.7660044150110374
138,142,0.22075055187637968
138,1,0.0
138,2,0.0
138,3,0.0
138,4,0.0
138,5,0.0
138,6,0.0
139,140,44.339622641509436
139,160,34.66981132075472
139,130,15.330188679245282
139,1,0.0
139,2,0.0
139,3,0.0
139,4,0.0
139,5,0.0
139,6,0.0
139,7,0.0
140,128,49.23747276688453
140,148,11.328976034858387
140,210,9.586056644880173
140,208,3.7037037037037033
140,1,0.0
140,2,0.0
140,3,0.0
140,4,0.0
140,5,0.0
140,6,0.0
141,134,38.37837837837838
141,130,32.072072072072075
141,140,15.675675675675677
141,138,3.063063063063063
141,132,0.36036036036036034
141,1,0.0
141,2,0.0
141,3,0.0
141,4,0.0
141,5,0.0
142,128,25.263157894736842
142,134,24.210526315789473
142,126,21.98830409356725
142,210,6.081871345029239
142,138,3.0409356725146197
142,130,0.23391812865497078
142,148,0.11695906432748539
142,1,0.0
142,2,0.0
142,3,0.0
143,150,42.01909959072306
143,126,22.510231923601637
143,148,20.8731241473397
143,128,3.2742155525238745
143,132,1.364256480218281
143,154,0.4092769440654843
143,1,0.0
143,2,0.0
143,3,0.0
143,4,0.0
144,132,42.31404958677686
144,126,28.09917355371901
144,150,2.975206611570248
144,130,0.3305785123966942
144,162,0.3305785123966942
144,1,0.0
144,2,0.0
144,3,0.0
144,4,0.0
144,5,0.0
145,56,76.83168316831683
145,26,9.306930693069306
145,8,3.3663366336633667
145,1,0.0
145,2,0.0
145,3,0.0
145,4,0.0
145,5,0.0
145,6,0.0
145,7,0.0
146,8,42.022116903633496
146,26,35.54502369668246
146,4,11.374407582938389
146,56,1.8957345971563981
146,1,0.0
146,2,0.0
146,3,0.0
146,5,0.0
146,6,0.0
146,7,0.0
147,64,44.714459295261236
147,40,24.787363304981774
147,30,16.038882138517618
147,18,2.3086269744835968
147,62,2.3086269744835968
147,34,2.0656136087484813
147,54,2.0656136087484813
147,1,0.0
147,2,0.0
147,3,0.0
148,86,31.568228105906314
148,144,27.494908350305497
148,124,21.58859470468432
148,122,13.238289205702646
148,88,1.6293279022403258
148,82,0.8146639511201629
148,1,0.0
148,2,0.0
148,3,0.0
148,4,0.0
149,124,43.36734693877551
149,142,23.97959183673469
149,144,9.948979591836734
149,76,8.928571428571429
149,122,3.316326530612245
149,146,1.7857142857142856
149,72,0.25510204081632654
149,82,0.25510204081632654
149,1,0.0
149,2,0.0
150,146,79.93697478991596
150,140,4.30672268907563
150,158,3.8865546218487395
150,76,3.571428571428571
150,142,1.365546218487395
150,72,1.050420168067227
150,124,0.21008403361344538
150,1,0.0
150,2,0.0
150,3,0.0
151,64,55.012224938875306
151,56,16.13691931540342
151,54,10.268948655256724
151,18,9.04645476772616
151,1,0.0
151,2,0.0
151,3,0.0
151,4,0.0
151,5,0.0
151,6,0.0
152,78,45.23160762942779
152,170,37.87465940054496
152,166,6.267029972752043
152,70,1.08991825613079
152,174,1.08991825613079
152,74,0.8174386920980926
152,1,0.0
152,2,0.0
152,3,0.0
152,4,0.0
153,74,46.54255319148936
153,164,15.558510638297873
153,170,15.425531914893616
153,172,7.3138297872340425
153,78,5.98404255319149
153,62,0.5319148936170213
153,76,0.13297872340425532
153,80,0.13297872340425532
153,88,0.13297872340425532
153,174,0.13297872340425532
154,38,57.96703296703297
154,168,28.021978021978022
154,52,7.967032967032966
154,34,0.27472527472527475
154,1,0.0
154,2,0.0
154,3,0.0
154,4,0.0
154,5,0.0
154,6,0.0
155,174,30.786516853932582
155,62,25.39325842696629
155,38,15.280898876404494
155,168,8.314606741573034
155,172,6.741573033707865
155,74,5.168539325842696
155,40,2.134831460674157
155,158,1.5730337078651686
155,170,1.1235955056179776
155,1,0.0
156,2,35.075653370013754
156,184,27.097661623108664
156,10,12.242090784044017
156,180,7.565337001375516
156,12,1.5130674002751032
156,186,0.8253094910591471
156,183,0.5502063273727648
156,178,0.2751031636863824
156,1,0.0
156,3,0.0
157,66,35.09369676320272
157,150,27.086882453151617
157,186,24.701873935264054
157,154,2.2146507666098807
157,68,0.17035775127768313
157,1,0.0
157,2,0.0
157,3,0.0
157,4,0.0
157,5,0.0
158,10,41.61184210526316
158,2,28.125
158,8,22.203947368421055
158,1,0.0
158,3,0.0
158,4,0.0
158,5,0.0
158,6,0.0
158,7,0.0
158,9,0.0
159,46,40.04683840749414
159,50,31.26463700234192
159,48,21.662763466042154
159,28,0.351288056206089
159,224,0.351288056206089
159,42,0.117096018735363
159,1,0.0
159,2,0.0
159,3,0.0
159,4,0.0
160,46,52.503382949932345
160,44,17.320703653585927
160,50,10.960757780784844
160,52,5.142083897158322
160,166,3.3829499323410013
160,78,0.9472259810554804
160,1,0.0
160,2,0.0
160,3,0.0
160,4,0.0
161,28,48.80201765447667
161,48,36.44388398486759
161,14,6.17906683480454
161,42,5.170239596469105
161,46,0.6305170239596469
161,44,0.12610340479192939
161,1,0.0
161,2,0.0
161,3,0.0
161,4,0.0
162,70,43.61888111888112
162,104,20.716783216783217
162,94,15.909090909090908
162,118,5.681818181818182
162,84,4.458041958041958
162,212,1.3111888111888113
162,214,0.8741258741258742
162,110,0.4370629370629371
162,78,0.34965034965034963
162,116,0.26223776223776224
163,104,23.679577464788732
163,96,22.887323943661972
163,102,20.862676056338028
163,94,15.669014084507044
163,90,12.940140845070422
163,112,0.44014084507042256
163,218,0.44014084507042256
163,84,0.2640845070422535
163,110,0.08802816901408451
163,114,0.08802816901408451
164,110,25.183823529411764
164,104,17.09558823529412
164,112,15.808823529411764
164,116,14.522058823529413
164,216,9.742647058823529
164,118,5.698529411764706
164,212,0.7352941176470588
164,214,0.5514705882352942
164,218,0.5514705882352942
164,1,0.0
165,142,71.82448036951502
165,146,11.547344110854503
165,140,6.697459584295612
165,1,0.0
165,2,0.0
165,3,0.0
165,4,0.0
165,5,0.0
165,6,0.0
165,7,0.0
166,142,59.26829268292683
166,140,26.585365853658537
166,146,0.24390243902439024
166,1,0.0
166,2,0.0
166,3,0.0
166,4,0.0
166,5,0.0
166,6,0.0
166,7,0.0
167,138,66.4021164021164
167,140,10.978835978835978
167,210,4.62962962962963
167,134,3.1746031746031744
167,142,1.3227513227513228
167,128,0.9259259259259258
167,136,0.26455026455026454
167,1,0.0
167,2,0.0
167,3,0.0
168,82,36.65338645418327
168,100,30.942895086321382
168,86,20.584329349269588
168,102,7.03851261620186
168,98,2.257636122177955
168,88,0.796812749003984
168,92,0.13280212483399734
168,1,0.0
168,2,0.0
168,3,0.0
169,52,37.1900826446281
169,166,35.12396694214876
169,168,14.46280991735537
169,44,3.71900826446281
169,46,1.2396694214876034
169,170,0.8264462809917356
169,1,0.0
169,2,0.0
169,3,0.0
169,4,0.0
170,46,38.843813387423936
170,44,29.918864097363084
170,28,16.937119675456387
170,52,7.403651115618662
170,36,1.2170385395537524
170,22,1.1156186612576064
170,1,0.0
170,2,0.0
170,3,0.0
170,4,0.0
171,20,53.768844221105525
171,28,36.80904522613066
171,22,5.276381909547738
171,1,0.0
171,2,0.0
171,3,0.0
171,4,0.0
171,5,0.0
171,6,0.0
171,7,0.0
172,22,63.600782778864975
172,32,15.655577299412915
172,36,11.252446183953033
172,20,2.446183953033268
172,52,0.8806262230919765
172,28,0.3913894324853229
172,24,0.19569471624266144
172,1,0.0
172,2,0.0
172,3,0.0
173,18,21.566820276497694
173,30,18.986175115207374
173,22,14.838709677419354
173,32,12.995391705069123
173,24,11.797235023041475
173,34,7.649769585253456
173,64,2.488479262672811
173,1,0.0
173,2,0.0
173,3,0.0
174,16,44.01168451801363
174,20,43.135345666991235
174,22,4.186952288218111
174,24,0.6815968841285297
174,6,0.19474196689386564
174,1,0.0
174,2,0.0
174,3,0.0
174,4,0.0
174,5,0.0
175,24,62.94642857142857
175,16,22.321428571428573
175,4,0.2232142857142857
175,1,0.0
175,2,0.0
175,3,0.0
175,5,0.0
175,6,0.0
175,7,0.0
175,8,0.0
176,24,27.01722574796011
176,18,25.929283771532184
176,26,23.028105167724387
176,64,3.9891205802357206
176,56,3.0825022665457844
176,16,0.09066183136899365
176,1,0.0
176,2,0.0
176,3,0.0
176,4,0.0
177,152,75.31380753138075
177,208,8.577405857740587
177,128,5.02092050209205
177,198,3.1380753138075312
177,210,2.510460251046025
177,148,1.6736401673640167
177,154,0.8368200836820083
177,192,0.20920502092050208
177,1,0.0
177,2,0.0
178,176,32.05882352941177
178,186,25.0
178,182,13.23529411764706
178,178,1.1764705882352942
178,175,0.8823529411764706
178,185,0.8823529411764706
178,1,0.0
178,2,0.0
178,3,0.0
178,4,0.0
179,178,50.0
179,186,18.571428571428573
179,184,7.6190476190476195
179,176,0.4761904761904762
179,1,0.0
179,2,0.0
179,3,0.0
179,4,0.0
179,5,0.0
179,6,0.0
180,12,42.138364779874216
180,180,38.20754716981132
180,188,5.9748427672955975
180,2,2.6729559748427674
180,178,1.5723270440251573
180,184,0.628930817610063
180,1,0.0
180,3,0.0
180,4,0.0
180,5,0.0
181,2,45.50970873786408
181,12,29.85436893203883
181,8,8.25242718446602
181,4,6.067961165048544
181,6,3.8834951456310676
181,1,0.24271844660194172
181,3,0.0
181,5,0.0
181,7,0.0
181,9,0.0
182,136,62.579013906447535
182,144,22.376738305941846
182,138,10.745891276864729
182,1,0.0
182,2,0.0
182,3,0.0
182,4,0.0
182,5,0.0
182,6,0.0
182,7,0.0
183,144,62.57309941520468
183,142,32.865497076023395
183,138,0.11695906432748539
183,1,0.0
183,2,0.0
183,3,0.0
183,4,0.0
183,5,0.0
183,6,0.0
183,7,0.0
184,144,29.753265602322205
184,138,28.592162554426704
184,142,25.689404934687953
184,136,0.14513788098693758
184,140,0.14513788098693758
184,1,0.0
184,2,0.0
184,3,0.0
184,4,0.0
184,5,0.0
185,84,51.27478753541076
185,78,28.89518413597734
185,70,11.3314447592068
185,88,1.9830028328611897
185,94,1.41643059490085
185,96,1.0387157695939566
185,80,0.4721435316336166
185,1,0.0
185,2,0.0
185,3,0.0
186,88,26.89594356261023
186,82,25.573192239858905
186,84,22.57495590828924
186,96,12.698412698412698
186,100,5.64373897707231
186,102,4.761904761904762
186,1,0.0
186,2,0.0
186,3,0.0
186,4,0.0
187,88,43.39887640449438
187,80,29.49438202247191
187,78,10.955056179775282
187,76,6.601123595505618
187,74,2.528089887640449
187,84,0.1404494382022472
187,1,0.0
187,2,0.0
187,3,0.0
187,4,0.0
188,88,77.52100840336135
188,82,9.033613445378151
188,122,6.512605042016808
188,86,2.5210084033613445
188,76,0.42016806722689076
188,80,0.42016806722689076
188,1,0.0
188,2,0.0
188,3,0.0
188,4,0.0
189,122,46.45161290322581
189,88,21.50537634408602
189,80,20.0
189,76,2.3655913978494625
189,124,0.6451612903225806
189,1,0.0
189,2,0.0
189,3,0.0
189,4,0.0
189,5,0.0
190,36,24.73633748801534
190,34,24.256951102588687
190,52,22.33940556088207
190,38,16.874400767018216
190,40,4.1227229146692235
190,168,1.0546500479386385
190,32,0.9587727708533078
190,44,0.862895493767977
190,74,0.28763183125599234
190,78,0.09587727708533077
191,42,39.09090909090909
191,50,28.78787878787879
191,48,16.666666666666664
191,178,5.252525252525253
191,187,2.2222222222222223
191,188,1.2121212121212122
191,224,1.1111111111111112
191,49,0.7070707070707071
191,47,0.5050505050505051
191,1,0.0
192,188,51.438240270727576
192,42,18.781725888324875
192,14,11.505922165820643
192,178,9.137055837563452
192,187,2.199661590524535
192,12,1.5228426395939088
192,1,0.0
192,2,0.0
192,3,0.0
192,4,0.0
193,178,64.03508771929825
193,188,12.280701754385964
193,180,1.7543859649122806
193,1,0.0
193,2,0.0
193,3,0.0
193,4,0.0
193,5,0.0
193,6,0.0
193,7,0.0
194,14,49.446749654218536
194,12,17.842323651452283
194,6,11.20331950207469
194,28,8.506224066390041
194,20,2.4896265560165975
194,42,2.351313969571231
194,188,0.48409405255878285
194,180,0.13831258644536654
194,1,0.0
194,2,0.0
195,6,64.41586280814576
195,4,10.289389067524116
195,20,4.180064308681672
195,16,2.3579849946409435
195,2,0.5359056806002144
195,12,0.10718113612004287
195,14,0.10718113612004287
195,1,0.0
195,3,0.0
195,5,0.0
196,16,61.63873370577281
196,4,15.083798882681565
196,26,7.4487895716946
196,24,6.890130353817504
196,6,3.165735567970205
196,1,0.0
196,2,0.0
196,3,0.0
196,5,0.0
196,7,0.0
197,4,77.56410256410257
197,16,7.6923076923076925
197,26,2.1367521367521367
197,8,1.7094017094017095
197,1,0.0
197,2,0.0
197,3,0.0
197,5,0.0
197,6,0.0
197,7,0.0
198,152,63.01652892561983
198,182,20.24793388429752
198,198,6.198347107438017
198,154,3.71900826446281
198,1,0.0
198,2,0.0
198,3,0.0
198,4,0.0
198,5,0.0
198,6,0.0
199,154,48.37662337662338
199,176,29.87012987012987
199,182,5.51948051948052
199,152,4.112554112554113
199,186,2.1645021645021645
199,175,1.1904761904761905
199,198,0.5411255411255411
199,1,0.0
199,2,0.0
199,3,0.0
200,154,54.91228070175439
200,148,35.78947368421053
200,150,3.3333333333333335
200,152,3.1578947368421053
200,176,0.17543859649122806
200,1,0.0
200,2,0.0
200,3,0.0
200,4,0.0
200,5,0.0
